split,kelas,nama_file,path,ekstensi,ukuran_file_kb,width,height,aspect_ratio,mode,format,brightness,contrast,sharpness,corrupt,error,md5
train,glass,glass_341.jpg,..\data\split\train\glass\glass_341.jpg,.jpg,5.11328125,68,231,0.2943722943722944,RGB,JPEG,113.55080213903743,72.82771199251698,4716.608093893853,False,,310922b6a9021d86c3c945e4bdd05129
train,glass,glass_342.jpg,..\data\split\train\glass\glass_342.jpg,.jpg,8.4462890625,512,384,1.3333333333333333,RGB,JPEG,159.52076212565103,39.12066510994445,272.3973842250545,False,,624c36464fbcfa34a7929c7063c6d01e
train,glass,glass_343.jpg,..\data\split\train\glass\glass_343.jpg,.jpg,13.009765625,512,384,1.3333333333333333,RGB,JPEG,166.2921396891276,75.21945862903215,769.0340092960332,False,,3d7d613b5f78638699bce0594430171c
train,glass,glass_344.jpg,..\data\split\train\glass\glass_344.jpg,.jpg,4.556640625,268,188,1.425531914893617,RGB,JPEG,52.42908463004128,57.468371524181926,1257.1332736700276,False,,17ef52c41adaf7ecf5f51ca2e2551537
train,glass,glass_346.jpg,..\data\split\train\glass\glass_346.jpg,.jpg,6.3251953125,137,225,0.6088888888888889,RGB,JPEG,187.58755339280887,55.33275269865627,1973.6883681457937,False,,af5aac645e942f289472a8f0e356fd74
train,glass,glass_349.jpg,..\data\split\train\glass\glass_349.jpg,.jpg,11.609375,183,275,0.6654545454545454,RGB,JPEG,106.8359927140255,83.71185583410836,2527.4019072211454,False,,caff76277ea925682db2d037602ed92d
train,glass,glass_35.jpg,..\data\split\train\glass\glass_35.jpg,.jpg,13.591796875,512,384,1.3333333333333333,RGB,JPEG,168.83393012152777,34.55829419553555,563.8762341539065,False,,f19fdf10d3a3e1c7f8b1fc3dec92f462
train,glass,glass_351.jpg,..\data\split\train\glass\glass_351.jpg,.jpg,7.078125,169,225,0.7511111111111111,RGB,JPEG,99.0536664475126,67.59986056172107,1233.7188933713894,False,,50f17f29c21411c988f5e37ba3f56b91
train,glass,glass_352.jpg,..\data\split\train\glass\glass_352.jpg,.jpg,57.41796875,720,960,0.75,RGB,JPEG,133.92798418209875,73.57339717756824,377.1540109775685,False,,64e93858115f028a45c2c9053716eae6
train,glass,glass_353.jpg,..\data\split\train\glass\glass_353.jpg,.jpg,17.28515625,512,384,1.3333333333333333,RGB,JPEG,174.94810824924045,57.807475539880116,1188.5363551179569,False,,73b7fe8f874e6307759e378ca25537d5
train,glass,glass_354.jpg,..\data\split\train\glass\glass_354.jpg,.jpg,8.283203125,512,384,1.3333333333333333,RGB,JPEG,178.9492390950521,42.219591105539386,345.73145800570245,False,,4aedbe5c4393bf2905ca459e724cb6f2
train,glass,glass_356.jpg,..\data\split\train\glass\glass_356.jpg,.jpg,5.6240234375,225,225,1.0,RGB,JPEG,145.29368230452675,78.00711981383822,2592.273693613437,False,,a905dbe54a93460c115fb91bc7256e74
train,glass,glass_357.jpg,..\data\split\train\glass\glass_357.jpg,.jpg,4.9892578125,230,219,1.0502283105022832,RGB,JPEG,240.08808814770697,40.47209597940074,3501.061518142359,False,,8764defffe63a55a802452eec0128241
train,glass,glass_358.jpg,..\data\split\train\glass\glass_358.jpg,.jpg,14.91015625,254,199,1.2763819095477387,RGB,JPEG,138.83272662525223,61.02615527918743,7168.261647612409,False,,4add6e3084bc1bf0f903020ceeaa4bcc
train,glass,glass_359.jpg,..\data\split\train\glass\glass_359.jpg,.jpg,9.9013671875,512,384,1.3333333333333333,RGB,JPEG,178.35616387261285,32.29253162774444,374.97945228208687,False,,6638c207d3fef28280beb34ccc3c4196
train,glass,glass_36.jpg,..\data\split\train\glass\glass_36.jpg,.jpg,4.51171875,215,234,0.9188034188034188,RGB,JPEG,127.30844099913867,77.57328452020504,974.2622053093913,False,,ea22a2c7e52be8ae1e36a83cb49e1252
train,glass,glass_360.jpg,..\data\split\train\glass\glass_360.jpg,.jpg,4.0166015625,183,275,0.6654545454545454,RGB,JPEG,217.4350190428879,80.98208013234871,1899.1481176426744,False,,41ddb2af00882bea5c3b65edd10abe66
train,glass,glass_361.jpg,..\data\split\train\glass\glass_361.jpg,.jpg,4.443359375,187,269,0.6951672862453532,RGB,JPEG,164.49554367201426,66.23479696364174,1955.091687960013,False,,48c94d6b2952243c0fc8f541a1a39c76
train,glass,glass_362.jpg,..\data\split\train\glass\glass_362.jpg,.jpg,7.1181640625,512,384,1.3333333333333333,RGB,JPEG,213.96178351508246,38.39790932390726,469.99378150111687,False,,3d395222076803dc73574c1d8144d84b
train,glass,glass_365.jpg,..\data\split\train\glass\glass_365.jpg,.jpg,6.6728515625,225,225,1.0,RGB,JPEG,115.66807572016461,63.79194909612288,1577.6417081458558,False,,33bb673339e5589b843000037589c2d4
train,glass,glass_367.jpg,..\data\split\train\glass\glass_367.jpg,.jpg,396.904296875,768,1024,0.75,RGB,JPEG,131.57646942138672,69.30333450098739,478.065436845993,False,,fece74190970064bd4576d9e447d358e
train,glass,glass_370.jpg,..\data\split\train\glass\glass_370.jpg,.jpg,16.166015625,474,474,1.0,RGB,JPEG,107.09039238725988,55.975414096770024,655.5180829830449,False,,956aad94752f9d3f02d8559b154c1e3e
train,glass,glass_371.jpg,..\data\split\train\glass\glass_371.jpg,.jpg,4.7236328125,150,200,0.75,RGB,JPEG,141.17895555555555,57.218496790016566,2535.76448279,False,,7d08af9e49463ce38daaabc8c270b3bb
train,glass,glass_373.jpg,..\data\split\train\glass\glass_373.jpg,.jpg,8.439453125,512,384,1.3333333333333333,RGB,JPEG,153.45777214898004,17.56518795880694,313.795824504147,False,,be5c72351fb1fa252f9bde21089b8730
train,glass,glass_374.jpg,..\data\split\train\glass\glass_374.jpg,.jpg,28.005859375,794,637,1.2464678178963893,RGB,JPEG,190.22630086717888,56.95631376418503,346.83559692067143,False,,67388c8d2d70789605bbca365198c7c2
train,glass,glass_376.jpg,..\data\split\train\glass\glass_376.jpg,.jpg,4.162109375,183,275,0.6654545454545454,RGB,JPEG,179.42244080145718,90.21268841459612,2107.5676246853473,False,,36d6f841f6bd36cdbf4f05a070bc4402
train,glass,glass_377.jpg,..\data\split\train\glass\glass_377.jpg,.jpg,3.798828125,225,225,1.0,RGB,JPEG,217.38366419753086,82.47397659233036,1870.873716480195,False,,e871da2429ce865186bccf23564841b7
train,glass,glass_378.jpg,..\data\split\train\glass\glass_378.jpg,.jpg,6.3134765625,225,225,1.0,RGB,JPEG,197.21866666666668,81.93323798646372,2233.571231380192,False,,a355c3d88ce1ddd00c55fa12babfcbf5
train,glass,glass_379.jpg,..\data\split\train\glass\glass_379.jpg,.jpg,18.982421875,512,384,1.3333333333333333,RGB,JPEG,168.6512196858724,68.93609990019843,1026.8376592329132,False,,9546524359d0a2949d2c5aabeca9413e
train,glass,glass_381.jpg,..\data\split\train\glass\glass_381.jpg,.jpg,3.8359375,277,182,1.521978021978022,RGB,JPEG,213.24009864984595,23.369875008056287,1797.7074583731269,False,,0b1510bb00397130a84dd839110402bc
train,glass,glass_382.jpg,..\data\split\train\glass\glass_382.jpg,.jpg,6.345703125,224,224,1.0,RGB,JPEG,204.64049213435374,50.29976367770841,3318.742311060205,False,,5bbc46412175058b0fb5618782aded92
train,glass,glass_383.jpg,..\data\split\train\glass\glass_383.jpg,.jpg,21.4296875,474,355,1.3352112676056338,RGB,JPEG,136.25719577662883,69.30257951018275,1069.5261639805599,False,,6365e4a62ca0107bd302ce11de60b589
train,glass,glass_385.jpg,..\data\split\train\glass\glass_385.jpg,.jpg,8.294921875,169,225,0.7511111111111111,RGB,JPEG,129.30240631163707,30.730255784031197,1159.5415028774883,False,,f58783fc34c47decfba9763b4f5289bd
train,glass,glass_386.jpg,..\data\split\train\glass\glass_386.jpg,.jpg,18.3359375,512,384,1.3333333333333333,RGB,JPEG,166.50545416937933,48.30560420131384,873.2768271747564,False,,0f7c597eff6e34478bab7c2f388d5aeb
train,glass,glass_387.jpg,..\data\split\train\glass\glass_387.jpg,.jpg,6.54296875,149,339,0.43952802359882004,RGB,JPEG,173.204998251206,96.6580344958298,4220.149988804348,False,,ea9d0880f4c062553b6b833ce7cd5705
train,glass,glass_388.jpg,..\data\split\train\glass\glass_388.jpg,.jpg,4.83984375,275,183,1.5027322404371584,RGB,JPEG,196.2563007120384,83.77239927073678,2609.4347515657914,False,,029b5ae4f10524b56af49e4354852920
train,glass,glass_389.jpg,..\data\split\train\glass\glass_389.jpg,.jpg,7.1533203125,225,225,1.0,RGB,JPEG,201.92624197530864,82.16106890055268,3270.9168415464464,False,,e0cac6f2e5f369d2ad5a2b0dd8b08222
train,glass,glass_39.jpg,..\data\split\train\glass\glass_39.jpg,.jpg,5.33984375,226,223,1.0134529147982063,RGB,JPEG,215.72295858301254,69.5913391598794,3194.0900087295295,False,,441f5886680e4180b09e0eb5d6ee6c15
train,glass,glass_390.jpg,..\data\split\train\glass\glass_390.jpg,.jpg,3.0791015625,235,214,1.0981308411214954,RGB,JPEG,241.91407834559556,45.79332442968614,2829.480875120364,False,,a061f62bda6f1e4aafd9fe93b4525a37
train,glass,glass_391.jpg,..\data\split\train\glass\glass_391.jpg,.jpg,29.7900390625,500,500,1.0,RGB,JPEG,208.720856,16.45181493414219,795.1554576377441,False,,c705c8f86d54cc1f8c482aaedde846a8
train,glass,glass_392.jpg,..\data\split\train\glass\glass_392.jpg,.jpg,66.669921875,1280,501,2.5548902195608783,RGB,JPEG,118.47182406021291,47.378931478287555,621.6502701399781,False,,4cf7341f0e13102da1e78c48fa589ff0
train,glass,glass_393.jpg,..\data\split\train\glass\glass_393.jpg,.jpg,10.0224609375,512,384,1.3333333333333333,RGB,JPEG,143.67505900065103,37.470873844645794,272.51354489390116,False,,0ffa420f1d693986c7392ad0f2d146d7
train,glass,glass_394.jpg,..\data\split\train\glass\glass_394.jpg,.jpg,83.7333984375,1140,1140,1.0,RGB,JPEG,170.4772881399405,68.55958402912549,209.56295464937372,False,,4bbb1929f56f720ac6d906f6f68ae948
train,glass,glass_395.jpg,..\data\split\train\glass\glass_395.jpg,.jpg,334.4765625,1200,1600,0.75,RGB,JPEG,85.12809722222222,49.55219430956944,1228.3109987571809,False,,abfdf71bf6f5c14f3a0ab361ed352d91
train,glass,glass_396.jpg,..\data\split\train\glass\glass_396.jpg,.jpg,11.17578125,512,384,1.3333333333333333,RGB,JPEG,184.74317932128906,32.22201078073307,452.62099838256836,False,,4a20b35eb784e8bfbefa5c1574ced377
train,glass,glass_398.jpg,..\data\split\train\glass\glass_398.jpg,.jpg,32.259765625,570,426,1.3380281690140845,RGB,JPEG,177.77212612909426,55.168319571704544,512.1893227875561,False,,22e687c6eba04f77c643f05cbbfa121c
train,glass,glass_399.jpg,..\data\split\train\glass\glass_399.jpg,.jpg,5.1005859375,121,225,0.5377777777777778,RGB,JPEG,122.89689623507806,56.451598004049835,1277.2592105625924,False,,7b63468006fccc2ad242c41efc4ddc1b
train,glass,glass_4.jpg,..\data\split\train\glass\glass_4.jpg,.jpg,8.876953125,304,447,0.680089485458613,RGB,JPEG,219.40658238156914,47.84498801747264,1392.2717388145845,False,,87e23fc27bd7c2c2dae7fa6b1029478e
train,glass,glass_40.jpg,..\data\split\train\glass\glass_40.jpg,.jpg,4.5888671875,183,275,0.6654545454545454,RGB,JPEG,229.24765027322405,38.26502206005802,2920.678798767179,False,,66011a891af70fb6238820e0656acd33
train,glass,glass_401.jpg,..\data\split\train\glass\glass_401.jpg,.jpg,38.5087890625,474,631,0.751188589540412,RGB,JPEG,128.76591640086394,62.49665605044136,1376.868598146006,False,,2d51e8c652ca86b66eae0dc8299602c8
train,glass,glass_402.jpg,..\data\split\train\glass\glass_402.jpg,.jpg,23.6396484375,474,427,1.1100702576112411,RGB,JPEG,194.0143463209452,68.32626057057517,2697.941470999199,False,,69786741eb23c047c92753586b796870
train,glass,glass_403.jpg,..\data\split\train\glass\glass_403.jpg,.jpg,102.5576171875,943,859,1.0977881257275903,RGB,JPEG,68.5701945302087,35.32334932843476,151.06849193628497,False,,d4dccfaa0f7cc170970103a136506756
train,glass,glass_404.jpg,..\data\split\train\glass\glass_404.jpg,.jpg,13.201171875,500,387,1.2919896640826873,RGB,JPEG,202.7103669250646,48.62106428475557,1429.265063700472,False,,5b164bcce635e41b8291b569f387cdcd
train,glass,glass_405.jpg,..\data\split\train\glass\glass_405.jpg,.jpg,3.349609375,225,225,1.0,RGB,JPEG,151.67692510288066,102.60789225724817,1956.335137459875,False,,43193a7e40688e1fbd9692d22da1fb42
train,glass,glass_406.jpg,..\data\split\train\glass\glass_406.jpg,.jpg,4.564453125,225,225,1.0,RGB,JPEG,236.44296296296295,48.312782598544935,4214.226346473136,False,,c93065265b09127eea6b24d3ac0e3cef
train,glass,glass_408.jpg,..\data\split\train\glass\glass_408.jpg,.jpg,8.3388671875,264,297,0.8888888888888888,RGB,JPEG,176.2488053940074,50.50503559193028,1208.826132738673,False,,ebabe4d1ca5b06e338acafeb96663061
train,glass,glass_409.jpg,..\data\split\train\glass\glass_409.jpg,.jpg,4.2265625,215,235,0.9148936170212766,RGB,JPEG,219.88314035955798,66.2290301444832,2313.319279121525,False,,d1a2037d709bcf03ed85f5ff807b2855
train,glass,glass_41.jpg,..\data\split\train\glass\glass_41.jpg,.jpg,407.6904296875,2003,1892,1.0586680761099365,RGB,JPEG,198.02432046081688,25.34396218891035,164.39783474874508,False,,2a38c07b57e3373dd3a2fba9a73a6366
train,glass,glass_411.jpg,..\data\split\train\glass\glass_411.jpg,.jpg,4.302734375,244,207,1.178743961352657,RGB,JPEG,231.3162931284813,49.08156162992827,2831.37304931645,False,,a5d5df86d7d34c3961171dd2079f86e3
train,glass,glass_412.jpg,..\data\split\train\glass\glass_412.jpg,.jpg,3.9228515625,194,259,0.749034749034749,RGB,JPEG,231.94768406108614,35.757624728585064,1840.12293967408,False,,e15ee2e9f56c810c9bd3ef0c2c165a94
train,glass,glass_414.jpg,..\data\split\train\glass\glass_414.jpg,.jpg,46.8173828125,474,847,0.5596221959858324,RGB,JPEG,102.94266601573851,56.20287025826825,1208.1215461373474,False,,039cc24342af6e7f5192a73c928546a6
train,glass,glass_415.jpg,..\data\split\train\glass\glass_415.jpg,.jpg,15.4453125,474,508,0.9330708661417323,RGB,JPEG,161.69055450347187,23.4302976946678,725.3310827868479,False,,762245268bae2871680fb1895edc0752
train,glass,glass_418.jpg,..\data\split\train\glass\glass_418.jpg,.jpg,3.4111328125,225,225,1.0,RGB,JPEG,192.6283522633745,42.31133618950046,1452.9286927505925,False,,f92def827c80493fb75cdfabda3b1d92
train,glass,glass_419.jpg,..\data\split\train\glass\glass_419.jpg,.jpg,8.3837890625,272,300,0.9066666666666666,RGB,JPEG,100.46683823529412,66.06885170035305,769.5097566607494,False,,658b1bd91b658fc1e58f2f7e7399be5f
train,glass,glass_420.jpg,..\data\split\train\glass\glass_420.jpg,.jpg,8.1435546875,474,355,1.3352112676056338,RGB,JPEG,189.90195915294862,43.88244216470791,655.9252790925763,False,,fb94dcf03b69b6a9cc3d7bf1f08fd933
train,glass,glass_421.jpg,..\data\split\train\glass\glass_421.jpg,.jpg,3.48046875,194,259,0.749034749034749,RGB,JPEG,146.52600538683012,62.85680439956107,908.4216217722161,False,,6ff333875461ac41205b610df4c74795
train,glass,glass_422.jpg,..\data\split\train\glass\glass_422.jpg,.jpg,2.7021484375,225,225,1.0,RGB,JPEG,248.26004938271606,28.236579182829114,2344.485203310617,False,,d23814f70530067861bf18c52db97dd6
train,glass,glass_423.jpg,..\data\split\train\glass\glass_423.jpg,.jpg,97.587890625,1024,1024,1.0,RGB,JPEG,211.04583740234375,28.486743234206397,910.8737720490899,False,,a69fb1583c05ac2a978f0f0c7d09271e
train,glass,glass_424.jpg,..\data\split\train\glass\glass_424.jpg,.jpg,11.740234375,512,384,1.3333333333333333,RGB,JPEG,195.34371778700086,35.13150358947279,652.7011023656362,False,,b952e7e61d963bbaa60cfc976e5952b3
train,glass,glass_425.jpg,..\data\split\train\glass\glass_425.jpg,.jpg,5.01953125,164,308,0.5324675324675324,RGB,JPEG,156.5696732129659,57.28189161137026,1761.0896938594751,False,,cbfe9fdd5494ec27c621dcaccdb6794a
train,glass,glass_427.jpg,..\data\split\train\glass\glass_427.jpg,.jpg,11.1220703125,304,304,1.0,RGB,JPEG,222.2008454524469,49.491972262396935,3770.0497862495863,False,,3066f67d61cfecfa0f19ea7c22696906
train,glass,glass_43.jpg,..\data\split\train\glass\glass_43.jpg,.jpg,46.9423828125,474,840,0.5642857142857143,RGB,JPEG,135.7557799209698,63.60132079138768,942.1841750388131,False,,c894f02dbc084f228e8eff50def82634
train,glass,glass_430.jpg,..\data\split\train\glass\glass_430.jpg,.jpg,13.65625,512,384,1.3333333333333333,RGB,JPEG,144.29354349772134,82.71024735700387,939.0732455783419,False,,298847f47c6aa185220b7b84d66c451d
train,glass,glass_431.jpg,..\data\split\train\glass\glass_431.jpg,.jpg,5.521484375,184,274,0.6715328467153284,RGB,JPEG,154.8648180471808,68.61589148516262,1840.1656288042734,False,,eabee10a273026f5d265a3f3478622ac
train,glass,glass_433.jpg,..\data\split\train\glass\glass_433.jpg,.jpg,11.9736328125,512,384,1.3333333333333333,RGB,JPEG,165.47589111328125,80.99030557994996,586.6204642541447,False,,5a88cdbad621079d27be9f381f4191e3
train,glass,glass_434.jpg,..\data\split\train\glass\glass_434.jpg,.jpg,40.7265625,800,717,1.1157601115760112,RGB,JPEG,218.71049918642493,35.892648059820885,915.0172221098601,False,,03eaf748d2f2d18c95901cd79adc1f0a
train,glass,glass_435.jpg,..\data\split\train\glass\glass_435.jpg,.jpg,393.6328125,1920,1920,1.0,RGB,JPEG,182.84844428168404,35.90806995528415,160.38643650946608,False,,3354f47cd36f197afaab21237327369c
train,glass,glass_436.jpg,..\data\split\train\glass\glass_436.jpg,.jpg,5.5107421875,223,301,0.7408637873754153,RGB,JPEG,160.35068953016602,44.97964800932115,946.5315859776236,False,,e4d4cd8e4ff3f314329c65c20335da66
train,glass,glass_437.jpg,..\data\split\train\glass\glass_437.jpg,.jpg,150.8134765625,1280,1043,1.227229146692234,RGB,JPEG,116.0472632530361,41.996208367346334,157.93815459129155,False,,8905c5261c949923518f3fc651aa5ba7
train,glass,glass_438.jpg,..\data\split\train\glass\glass_438.jpg,.jpg,8.9873046875,225,300,0.75,RGB,JPEG,162.26837037037038,58.73671779092257,1839.7831660007682,False,,d0a44071238e1681532e752d66dede88
train,glass,glass_439.jpg,..\data\split\train\glass\glass_439.jpg,.jpg,2.4560546875,225,225,1.0,RGB,JPEG,220.8299851851852,75.47543163546301,1650.6746881896295,False,,9a070b3c5d773197454e98cf22a9a2a5
train,glass,glass_44.jpg,..\data\split\train\glass\glass_44.jpg,.jpg,162.3486328125,750,750,1.0,RGB,JPEG,222.9042868148148,41.61536444748854,704.2161803168426,False,,3a9e1e041c44c5133016f2f9859f140c
train,glass,glass_440.jpg,..\data\split\train\glass\glass_440.jpg,.jpg,18.26953125,396,396,1.0,RGB,JPEG,113.84961355984083,48.82152143509939,839.5425680626071,False,,f0b7542f382f0902e934f39d6e67c013
train,glass,glass_441.jpg,..\data\split\train\glass\glass_441.jpg,.jpg,17.6044921875,512,384,1.3333333333333333,RGB,JPEG,148.02083841959634,79.851227571291,673.2202748668433,False,,9eef48669df82ace5e18e041caba2d16
train,glass,glass_442.jpg,..\data\split\train\glass\glass_442.jpg,.jpg,1.8427734375,225,225,1.0,RGB,JPEG,243.05714567901234,12.7953589921356,1192.0189084760493,False,,4481a8e32c12b54aaa2a5661aaf59a13
train,glass,glass_443.jpg,..\data\split\train\glass\glass_443.jpg,.jpg,5.607421875,225,225,1.0,RGB,JPEG,197.14750288065844,83.40404512559161,2164.797576854846,False,,1bd5bfedf104a5643c87f753464da3a6
train,glass,glass_445.jpg,..\data\split\train\glass\glass_445.jpg,.jpg,4.4697265625,194,259,0.749034749034749,RGB,JPEG,174.3549005559315,42.52829808142143,1495.055441473859,False,,bc33aebf8fd0aadc9205d45845662599
train,glass,glass_447.jpg,..\data\split\train\glass\glass_447.jpg,.jpg,2.37109375,225,225,1.0,RGB,JPEG,247.14364444444445,21.543676337660962,2042.2092149851305,False,,290f36f85de73db80f2e78cc27464289
train,glass,glass_45.jpg,..\data\split\train\glass\glass_45.jpg,.jpg,26.04296875,640,640,1.0,RGB,JPEG,131.18142415364582,48.58433704708874,291.24453508839014,False,,f75759c7ad34aa7733a75155fdb2c4b7
train,glass,glass_451.jpg,..\data\split\train\glass\glass_451.jpg,.jpg,2.623046875,225,225,1.0,RGB,JPEG,178.68128395061728,46.17783363983572,793.686864878988,False,,5e4c492735ef0b5a7870b4b31acb7021
train,glass,glass_452.jpg,..\data\split\train\glass\glass_452.jpg,.jpg,14.7080078125,512,384,1.3333333333333333,RGB,JPEG,172.9790327284071,36.993797669003825,649.9466149681765,False,,6d20dddcb3c50c671a90d6acfca68b71
train,glass,glass_453.jpg,..\data\split\train\glass\glass_453.jpg,.jpg,4.2353515625,259,194,1.3350515463917525,RGB,JPEG,154.24598973052582,68.20392425374013,1562.9317292020423,False,,f5f818ee6db08ae6f57c1e9191ff935f
train,glass,glass_455.jpg,..\data\split\train\glass\glass_455.jpg,.jpg,13.2568359375,512,384,1.3333333333333333,RGB,JPEG,172.34602864583334,67.00166793110422,566.2192820803158,False,,54773d2cc8694d53416fb4512f983b71
train,glass,glass_458.jpg,..\data\split\train\glass\glass_458.jpg,.jpg,6.6298828125,512,384,1.3333333333333333,RGB,JPEG,151.53388129340277,15.93662813967416,244.34442229061904,False,,08a2a422de0c436f969e2bb2f864ae66
train,glass,glass_459.jpg,..\data\split\train\glass\glass_459.jpg,.jpg,46.0859375,497,1000,0.497,RGB,JPEG,113.23650637156271,73.96743700283527,572.847749285698,False,,b386c1ef66bb105bfbdaa6db807fdbf3
train,glass,glass_46.jpg,..\data\split\train\glass\glass_46.jpg,.jpg,13.3056640625,338,599,0.5642737896494157,RGB,JPEG,164.53854056563702,57.487446076182714,1289.3003617041281,False,,2c6c2022589735a06cdcd6bafdbe934e
train,glass,glass_460.jpg,..\data\split\train\glass\glass_460.jpg,.jpg,8.001953125,240,320,0.75,RGB,JPEG,131.88202256944444,45.81875275359778,829.5707408852471,False,,968fb0282adfed1bc9d3ca23716cc6ad
train,glass,glass_461.jpg,..\data\split\train\glass\glass_461.jpg,.jpg,12.0107421875,512,384,1.3333333333333333,RGB,JPEG,137.03023613823785,78.30051138980001,515.22413431108,False,,5fd070a1e8b6680f2c48976481f7b297
train,glass,glass_464.jpg,..\data\split\train\glass\glass_464.jpg,.jpg,127.15234375,600,687,0.8733624454148472,RGB,JPEG,128.37267507682355,67.5545761521018,965.4831974870995,False,,54510a7ac1f18a5f45c2c53fff79671f
train,glass,glass_466.jpg,..\data\split\train\glass\glass_466.jpg,.jpg,3.23046875,225,225,1.0,RGB,JPEG,206.32921152263376,67.06630973338885,2267.2069593933606,False,,b695c126ff1516c8f879e84c50991dc2
train,glass,glass_467.jpg,..\data\split\train\glass\glass_467.jpg,.jpg,89.4697265625,405,1280,0.31640625,RGB,JPEG,76.33272312242798,61.20375631627482,1650.4654755952213,False,,672dd291db3ee6d91fe602ceaf77762a
train,glass,glass_468.jpg,..\data\split\train\glass\glass_468.jpg,.jpg,6.6416015625,194,259,0.749034749034749,RGB,JPEG,159.42867757300746,69.81207527033636,2300.515077629154,False,,2614eaaca52caab16843472a9aef89f7
train,glass,glass_469.jpg,..\data\split\train\glass\glass_469.jpg,.jpg,1.66796875,251,201,1.2487562189054726,RGB,JPEG,246.45321202751185,20.134907187839318,1394.255569316312,False,,fe4f9aa9624688d32a1d0d7d887468a5
train,glass,glass_47.jpg,..\data\split\train\glass\glass_47.jpg,.jpg,13.5556640625,322,156,2.0641025641025643,RGB,JPEG,67.82730132186654,63.4615497333563,6733.005748049547,False,,d955a4514027d1aab3476954d5feede8
train,glass,glass_470.jpg,..\data\split\train\glass\glass_470.jpg,.jpg,4.5712890625,275,183,1.5027322404371584,RGB,JPEG,159.9359629077662,34.473203811356484,1361.0872245061842,False,,3e0b1eb0d29fbe737b257c8c9cc025cd
train,glass,glass_471.jpg,..\data\split\train\glass\glass_471.jpg,.jpg,15.7294921875,512,384,1.3333333333333333,RGB,JPEG,159.32945421006946,51.68060079492897,1079.096749900116,False,,5926786e7dc84a416a97e3dc0de6e265
train,glass,glass_473.jpg,..\data\split\train\glass\glass_473.jpg,.jpg,14.2724609375,512,384,1.3333333333333333,RGB,JPEG,144.2898881700304,81.01403453679798,718.3968941165498,False,,418a1395b5fc63922c0138ee9d00a64a
train,glass,glass_475.jpg,..\data\split\train\glass\glass_475.jpg,.jpg,6.94921875,225,225,1.0,RGB,JPEG,204.35032757201645,71.31561402037126,4143.832084518238,False,,74524833cb4b7a11e4b37ff45bda8ae2
train,glass,glass_476.jpg,..\data\split\train\glass\glass_476.jpg,.jpg,6.1123046875,217,232,0.9353448275862069,RGB,JPEG,239.30358467079824,22.059598579200628,2347.705947681887,False,,bee9b767fdf7d9ddf1215a3b6a260dd7
train,glass,glass_477.jpg,..\data\split\train\glass\glass_477.jpg,.jpg,9.6240234375,225,169,1.331360946745562,RGB,JPEG,135.26899846592156,60.31079760546136,3095.1091081034697,False,,4d316fa25bedaf56f0f6ca76fd7f2903
train,glass,glass_478.jpg,..\data\split\train\glass\glass_478.jpg,.jpg,3.009765625,224,224,1.0,RGB,JPEG,246.1002737032313,32.13667045999271,2468.7231689315695,False,,882482000a972afff9490ec2a144ad8d
train,glass,glass_479.jpg,..\data\split\train\glass\glass_479.jpg,.jpg,32.2626953125,640,640,1.0,RGB,JPEG,136.1647314453125,67.30069480401379,380.35746517891283,False,,814b4edbd700842a38dafc75a2c8cb06
train,glass,glass_48.jpg,..\data\split\train\glass\glass_48.jpg,.jpg,11.3447265625,512,384,1.3333333333333333,RGB,JPEG,175.24864196777344,62.18576749636064,857.5437486661962,False,,856146b0953ecc10a9867c94b2406885
train,glass,glass_480.jpg,..\data\split\train\glass\glass_480.jpg,.jpg,2.435546875,225,225,1.0,RGB,JPEG,245.88602469135802,24.923476375690374,2125.2264227639444,False,,f2a12a41715aba4e9fe2ce480e6dfa21
train,glass,glass_481.jpg,..\data\split\train\glass\glass_481.jpg,.jpg,8.251953125,512,384,1.3333333333333333,RGB,JPEG,190.6158481174045,36.928026140237776,560.5344857755634,False,,5370a52ed6dc4915f8ac68373e0c0000
train,glass,glass_482.jpg,..\data\split\train\glass\glass_482.jpg,.jpg,12.5009765625,270,358,0.7541899441340782,RGB,JPEG,72.33102282916063,60.46729851468084,814.8720704018884,False,,21505aa718523276c26f9d2e710c33dd
train,glass,glass_483.jpg,..\data\split\train\glass\glass_483.jpg,.jpg,8.1005859375,512,384,1.3333333333333333,RGB,JPEG,187.18417188856336,60.297049957590666,415.7562086749563,False,,5c940a699893a27862da9b512e7863ef
train,glass,glass_484.jpg,..\data\split\train\glass\glass_484.jpg,.jpg,2.375,225,225,1.0,RGB,JPEG,248.65108148148147,19.614877717791046,1634.5312435586284,False,,c7f675130a619b581b3fbf3c6f935909
train,glass,glass_485.jpg,..\data\split\train\glass\glass_485.jpg,.jpg,5.771484375,224,224,1.0,RGB,JPEG,223.22231079931973,54.67345316388419,3955.6935890115133,False,,6fb9653587cb05c9f64904e88b0b2b4e
train,glass,glass_486.jpg,..\data\split\train\glass\glass_486.jpg,.jpg,42.4306640625,960,1280,0.75,RGB,JPEG,131.04540228949654,53.29075042065397,101.49742213405769,False,,b077105a633bbe9b60eb02c03b167906
train,glass,glass_487.jpg,..\data\split\train\glass\glass_487.jpg,.jpg,11.2646484375,512,384,1.3333333333333333,RGB,JPEG,173.70093282063803,42.01436814164731,626.7559254827598,False,,42496a65478371b663d6be637db1a8f9
